=== TABLE: admin_list ===
Columns: ['gm_name']
Row count: 1
('CrazyAdmin',)

=== TABLE: admin_settings ===
Columns: ['key', 'value']
Row count: 43
('Admin-Level-/kill', 3)
('Admin-Level-/revive', 3)
('Admin-Level-/closecon', 3)
('Admin-Level-/checkrep', 1)
('Admin-Level-/who', 0)
('Admin-Level-/energysphere', 2)
('Admin-Level-/shutdownthisserverrightnow', 3)
('Admin-Level-/setobservermode', 3)
('Admin-Level-/shutup', 2)
('Admin-Level-/attack', 2)
('Admin-Level-/summondemon', 3)
('Admin-Level-/summondeath', 3)
('Admin-Level-/reservefightzone', 2)
('Admin-Level-/createfish', 2)
('Admin-Level-/teleport', 2)
('Admin-Level-/checkip', 2)
('Admin-Level-/polymorph', 2)
('Admin-Level-/setinvi', 2)
('Admin-Level-/setzerk', 2)
('Admin-Level-/setfreeze', 2)
('Admin-Level-/gns', 2)
('Admin-Level-/setattackmode', 2)
('Admin-Level-/unsummonall', 3)
('Admin-Level-/unsummondemon', 3)
('Admin-Level-/summonnpc', 3)
('Admin-Level-/summonall', 4)
('Admin-Level-/summonplayer', 1)
('Admin-Level-/disconnectall', 2)
('Admin-Level-/enableadmincreateitem', 3)
('Admin-Level-/createitem', 4)
('Admin-Level-/storm', 3)
('Admin-Level-/weather', 2)
('Admin-Level-/setstatus', 2)
('Admin-Level-/goto', 1)
('Admin-Level-/monstercount', 1)
('Admin-Level-/setforcerecalltime', 3)
('Admin-Level-/unsummonboss', 3)
('Admin-Level-/clearnpc', 3)
('Admin-Level-/time', 2)
('Admin-Level-/send', 2)
('Admin-Level-/summonguild', 3)
('Admin-Level-/checkstatus', 0)
('Admin-Level-/clearmap', 0)

=== TABLE: banned_list ===
Columns: ['ip_address']
Row count: 1
('192.118.1.1',)

=== TABLE: builditem_configs ===
Columns: ['build_id', 'name', 'skill_limit', 'material_id1', 'material_count1', 'material_value1', 'material_id2', 'material_count2', 'material_value2', 'material_id3', 'material_count3', 'material_value3', 'material_id4', 'material_count4', 'material_value4', 'material_id5', 'material_count5', 'material_value5', 'material_id6', 'material_count6', 'material_value6', 'average_value', 'max_skill', 'attribute', 'item_id']
(20017, 'body_Scorpion', 'Body-part drops for Scorpion')
(20018, 'body_Zombie', 'Body-part drops for Zombie')
(20022, 'body_Amphis', 'Body-part drops for Amphis')
(20023, 'body_Clay-Golem', 'Body-part drops for Clay-Golem')
(20027, 'body_Hellbound', 'Body-part drops for Hellbound')
(20028, 'body_Troll', 'Body-part drops for Troll')
(20029, 'body_Orge', 'Body-part drops for Orge')
(20030, 'body_Liche', 'Body-part drops for Liche')
(20031, 'body_Demon', 'Body-part drops for Demon')
(20032, 'body_Unicorn', 'Body-part drops for Unicorn')
(20033, 'body_WereWolf', 'Body-part drops for WereWolf')

=== TABLE: dup_item_ids ===
Columns: ['dup_id', 'touch_effect_type', 'touch_effect_value1', 'touch_effect_value2', 'touch_effect_value3', 'price']
Row count: 13
(1, 2, 20241, 14678, 9989, 37856)
(2, 2, 18973, 31109, 29735, 34464)
(3, 2, 6354, 27849, -19762, 34464)
(4, 2, 30420, 30326, -11353, 37856)
(5, 2, 4293, 19708, -17063, 34464)
(6, 2, 826, 23094, -19632, 34464)
(7, 2, 12628, 10715, 26066, 34464)
(8, 2, 1654, 16036, -7281, 34464)
(9, 2, 15461, 13040, 1529, 37856)
(10, 2, 762, 25913, 26628, 34464)
(11, 2, 17984, 17783, -20213, 34464)
(12, 2, 1708, 12950, -7076, 34464)
(13, 2, 4244, 16688, -12527, 10000)

=== TABLE: items ===
Columns: ['item_id', 'name', 'item_type', 'equip_pos', 'item_effect_type', 'item_effect_value1', 'item_effect_value2', 'item_effect_value3', 'item_effect_value4', 'item_effect_value5', 'item_effect_value6', 'max_lifespan', 'special_effect', 'sprite', 'sprite_frame', 'price', 'is_for_sale', 'weight', 'appr_value', 'speed', 'level_limit', 'gender_limit', 'special_effect_value1', 'special_effect_value2', 'related_skill', 'category', 'item_color']
Row count: 200
(1, 'Dagger', 1, 8, 1, 1, 5, 0, 1, 4, 0, 300, 0, 1, 0, 25, 1, 200, 1, 0, 0, 0, 0, -10, 7, 1, 0)
(2, 'Dagger(S.C)', 1, 8, 1, 1, 4, 0, 1, 3, 0, 800, 0, 1, 0, 55, 0, 200, 1, 0, 0, 0, 0, -10, 7, 1, 0)
(3, 'Dagger(Swd.breaker)', 1, 8, 1, 1, 4, 0, 1, 3, 0, 1, 0, 1, 0, 55, 0, 200, 1, 0, 0, 0, 0, -10, 7, 1, 0)
(4, 'Dagger+1', 1, 8, 1, 1, 5, 1, 1, 4, 1, 800, 0, 1, 0, 100, 1, 200, 1, 0, 10, 0, 0, -10, 7, 1, 0)
(6, 'KightDagger', 1, 8, 1, 1, 4, 0, 1, 3, 0, 800, 0, 1, 0, 35, 0, 200, 1, 0, 0, 0, 0, -10, 7, 1, 0)
(7, 'Dirk', 1, 8, 1, 1, 4, 0, 1, 3, 0, 800, 0, 1, 0, 35, 0, 200, 1, 0, 0, 0, 0, -10, 7, 1, 0)
(8, 'ShortSword', 1, 8, 1, 1, 6, 0, 1, 5, 0, 500, 0, 1, 1, 50, 1, 800, 2, 2, 0, 0, 0, -5, 7, 1, 0)
(9, 'ShortSword+1', 1, 8, 1, 1, 6, 1, 1, 5, 1, 800, 0, 1, 1, 200, 1, 800, 2, 2, 10, 0, 0, -5, 7, 1, 0)
(11, 'ShortSword(S.C)', 1, 8, 1, 1, 6, 0, 1, 5, 0, 800, 0, 1, 1, 100, 0, 800, 2, 2, 0, 0, 0, -5, 7, 1, 0)
(12, 'MainGauche', 1, 8, 1, 1, 7, 0, 1, 6, 0, 500, 0, 1, 1, 50, 1, 800, 2, 2, 0, 0, 0, -2, 7, 1, 0)
(13, 'MainGauche+1', 1, 8, 1, 1, 7, 1, 1, 6, 1, 800, 0, 1, 1, 200, 1, 800, 2, 2, 15, 0, 0, -2, 7, 1, 0)
(14, 'MainGauche(S.C)', 1, 8, 1, 1, 6, 0, 1, 4, 0, 800, 0, 1, 1, 100, 0, 800, 2, 2, 0, 0, 0, -2, 7, 1, 0)
(15, 'Gradius', 1, 8, 1, 1, 8, 0, 1, 7, 0, 500, 0, 1, 1, 90, 1, 800, 2, 2, 0, 0, 0, -2, 7, 1, 0)
(16, 'Gradius+1', 1, 8, 1, 1, 8, 1, 1, 7, 1, 800, 0, 1, 1, 350, 1, 800, 2, 2, 20, 0, 0, -2, 7, 1, 0)
(17, 'LongSword', 1, 8, 1, 1, 9, 0, 1, 10, 0, 800, 0, 1, 2, 180, 1, 1400, 3, 6, 0, 0, -1, 0, 8, 1, 0)
(18, 'LongSword+1', 1, 8, 1, 1, 9, 1, 1, 10, 1, 1400, 0, 1, 2, 650, 1, 1400, 3, 6, 25, 0, -1, 0, 8, 1, 0)
(19, 'LongSword+2', 1, 8, 1, 1, 9, 2, 1, 10, 2, 1400, 0, 1, 2, 2600, 0, 1600, 3, 6, 50, 0, -1, 0, 8, 1, 0)
(20, 'Excaliber', 1, 8, 1, 2, 10, 4, 2, 12, 4, 8000, 0, 1, 19, 31000, 0, 4000, 5, 0, 0, 0, -1, 0, 8, 1, 0)
(22, 'LongSword(S.C)', 1, 8, 1, 1, 8, 0, 1, 12, 0, 1400, 0, 1, 2, 250, 0, 1400, 3, 6, 0, 0, -1, 0, 8, 1, 0)
(23, 'Sabre', 1, 8, 1, 1, 8, 0, 1, 9, 0, 800, 0, 1, 3, 150, 1, 1200, 4, 5, 0, 0, -1, 0, 8, 1, 0)
(24, 'Sabre+1', 1, 8, 1, 1, 8, 1, 1, 9, 1, 1000, 0, 1, 3, 600, 1, 1200, 4, 5, 20, 0, -1, 0, 8, 1, 0)
(25, 'Scimitar', 1, 8, 1, 1, 10, 0, 1, 12, 0, 800, 0, 1, 4, 200, 1, 1800, 6, 6, 0, 0, -1, 3, 8, 1, 0)
(26, 'Scimitar+1', 1, 8, 1, 1, 10, 1, 1, 12, 1, 1000, 0, 1, 4, 800, 1, 1800, 6, 6, 30, 0, -1, 3, 8, 1, 0)
(27, 'Scimitar+2', 1, 8, 1, 1, 10, 2, 1, 12, 2, 1000, 0, 1, 4, 3200, 0, 2000, 6, 6, 70, 0, -1, 3, 8, 1, 0)
(28, 'Falchion', 1, 8, 1, 1, 12, 0, 2, 7, 0, 800, 0, 1, 5, 250, 1, 2200, 6, 6, 0, 0, -2, 2, 8, 1, 0)
(29, 'Falchion+1', 1, 8, 1, 1, 12, 1, 2, 7, 1, 1400, 0, 1, 5, 1000, 1, 2200, 6, 6, 35, 0, -2, 2, 8, 1, 0)
(30, 'Falchion+2', 1, 8, 1, 1, 12, 2, 2, 7, 2, 1400, 0, 1, 5, 4000, 0, 2200, 6, 6, 70, 0, -2, 2, 8, 1, 0)
(31, 'Esterk', 1, 8, 1, 1, 8, 0, 1, 12, 0, 800, 0, 1, 6, 400, 1, 1200, 7, 4, 0, 0, 0, 0, 9, 1, 0)
(32, 'Esterk+1', 1, 8, 1, 1, 8, 1, 1, 12, 1, 1400, 0, 1, 6, 800, 1, 1200, 7, 4, 20, 0, 0, 0, 9, 1, 0)
(33, 'Esterk+2', 1, 8, 1, 1, 8, 2, 1, 12, 2, 1400, 0, 1, 6, 3200, 0, 1200, 7, 4, 70, 0, 0, 0, 9, 1, 0)
(34, 'Rapier', 1, 8, 1, 1, 7, 0, 1, 10, 0, 800, 0, 1, 6, 300, 1, 1100, 7, 3, 0, 0, 0, 0, 9, 1, 0)
(35, 'Rapier+1', 1, 8, 1, 1, 7, 1, 1, 10, 1, 1000, 0, 1, 6, 1300, 1, 1100, 7, 3, 30, 0, 0, 0, 9, 1, 0)
(36, 'Rapier+2', 1, 8, 1, 1, 7, 2, 1, 10, 2, 1000, 0, 1, 6, 5200, 0, 1100, 7, 3, 70, 0, 0, 0, 9, 1, 0)
(37, 'TemplerSword', 1, 8, 1, 1, 8, 0, 1, 12, 0, 1000, 0, 1, 6, 1000, 0, 1200, 7, 5, 0, 0, -1, 1, 8, 1, 0)
(38, 'BroadSword', 1, 9, 1, 2, 7, 0, 2, 8, 0, 800, 0, 1, 7, 250, 1, 2800, 8, 6, 0, 0, -3, 2, 8, 1, 0)
(39, 'BroadSword+1', 1, 9, 1, 2, 7, 1, 2, 8, 1, 1400, 0, 1, 7, 1100, 1, 2800, 8, 6, 30, 0, -3, 2, 8, 1, 0)
(40, 'BroadSword+2', 1, 9, 1, 2, 7, 2, 2, 8, 2, 1400, 0, 1, 7, 4400, 0, 2800, 8, 6, 70, 0, -3, 2, 8, 1, 0)
(41, 'BroadSword(S.C)', 1, 9, 1, 2, 7, 0, 2, 8, 0, 1400, 0, 1, 7, 400, 0, 2800, 8, 6, 0, 0, -3, 2, 8, 1, 0)
(42, 'BastadSword', 1, 9, 1, 2, 8, 0, 2, 9, 0, 800, 0, 1, 8, 300, 1, 3300, 9, 6, 0, 0, -4, 3, 8, 1, 0)
(43, 'BastadSword+1', 1, 9, 1, 2, 8, 1, 2, 9, 1, 1400, 0, 1, 8, 1200, 1, 3300, 9, 6, 35, 0, -4, 3, 8, 1, 0)
(44, 'BastadSword+2', 1, 9, 1, 2, 8, 2, 2, 9, 2, 1400, 0, 1, 8, 4800, 0, 3300, 9, 6, 70, 0, -4, 3, 8, 1, 0)
(45, 'BastadSword(S.C)', 1, 9, 1, 2, 5, 0, 2, 9, 0, 1400, 0, 1, 8, 450, 0, 3300, 9, 6, 0, 0, -4, 3, 8, 1, 0)
(46, 'Claymore', 1, 9, 1, 2, 9, 0, 2, 10, 0, 1000, 0, 1, 9, 400, 1, 4000, 10, 7, 0, 0, -5, 4, 8, 1, 0)
(47, 'Claymore+1', 1, 9, 1, 2, 9, 1, 2, 10, 1, 1400, 0, 1, 9, 1800, 1, 4000, 10, 7, 40, 0, -5, 4, 8, 1, 0)
(48, 'Claymore+2', 1, 9, 1, 2, 9, 2, 2, 10, 2, 1400, 0, 1, 9, 7200, 0, 4000, 10, 7, 70, 0, -5, 4, 8, 1, 0)
(49, 'Claymore(S.C)', 1, 9, 1, 2, 9, 0, 2, 10, 0, 1400, 0, 1, 9, 600, 0, 4000, 10, 7, 0, 0, -5, 4, 8, 1, 0)
(50, 'GreatSword', 1, 9, 1, 2, 10, 0, 2, 11, 0, 1000, 0, 1, 10, 500, 1, 5200, 11, 8, 0, 0, -8, 5, 8, 1, 0)
(51, 'GreatSword+1', 1, 9, 1, 2, 10, 1, 2, 11, 1, 1400, 0, 1, 10, 2300, 1, 5200, 11, 8, 50, 0, -8, 5, 8, 1, 0)
(52, 'GreatSword+2', 1, 9, 1, 2, 10, 2, 2, 11, 2, 1400, 0, 1, 10, 9200, 0, 5200, 11, 8, 70, 0, -8, 5, 8, 1, 0)
(53, 'GreatSword(S.C)', 1, 9, 1, 2, 10, 0, 2, 11, 0, 1400, 0, 1, 10, 700, 0, 5200, 11, 8, 0, 0, -8, 5, 8, 1, 0)
(54, 'Flameberge', 1, 9, 1, 2, 11, 0, 2, 12, 0, 1000, 0, 1, 11, 700, 1, 6000, 12, 10, 0, 0, -15, 10, 8, 1, 0)
(55, 'Flameberge+1', 1, 9, 1, 2, 11, 1, 2, 12, 1, 1400, 0, 1, 11, 3300, 1, 6000, 12, 10, 60, 0, -15, 10, 8, 1, 0)
(56, 'Flameberge+2', 1, 9, 1, 2, 11, 2, 2, 12, 2, 1400, 0, 1, 11, 13200, 0, 6000, 12, 10, 70, 0, -15, 10, 8, 1, 0)
(57, 'Flameberge(S.C)', 1, 9, 1, 2, 11, 0, 2, 12, 0, 1400, 0, 1, 11, 1000, 0, 6000, 12, 10, 0, 0, -15, 10, 8, 1, 0)
(59, 'LightAxe', 1, 8, 1, 1, 6, 0, 1, 7, 0, 500, 0, 15, 2, 100, 1, 1400, 22, 3, 0, 0, 0, 0, 10, 1, 0)
(60, 'LightAxe+1', 1, 8, 1, 1, 6, 1, 1, 7, 1, 500, 0, 15, 2, 350, 1, 1400, 22, 3, 10, 0, 0, 0, 10, 1, 0)
(61, 'LightAxe+2', 1, 8, 1, 1, 6, 2, 1, 7, 2, 500, 0, 15, 2, 1400, 0, 1400, 22, 3, 70, 0, 0, 0, 10, 1, 0)
(62, 'Tomahoc', 1, 8, 1, 2, 3, 0, 2, 4, 0, 500, 0, 15, 2, 180, 1, 1700, 22, 4, 0, 0, 0, 0, 10, 1, 0)
(63, 'Tomahoc+1', 1, 8, 1, 2, 3, 1, 2, 4, 1, 500, 0, 15, 2, 700, 1, 1700, 22, 4, 20, 0, 0, 0, 10, 1, 0)
(64, 'Tomahoc+2', 1, 8, 1, 2, 3, 2, 2, 4, 2, 500, 0, 15, 2, 2800, 0, 1700, 22, 4, 70, 0, 0, 0, 10, 1, 0)
(65, 'SexonAxe', 1, 8, 1, 2, 4, 0, 2, 5, 0, 700, 0, 15, 3, 200, 1, 2000, 23, 4, 0, 0, 0, 0, 10, 1, 0)
(66, 'SexonAxe+1', 1, 8, 1, 2, 4, 1, 2, 5, 1, 700, 0, 15, 3, 800, 1, 2000, 23, 4, 30, 0, 0, 0, 10, 1, 0)
(67, 'SexonAxe+2', 1, 8, 1, 2, 4, 2, 2, 5, 2, 700, 0, 15, 3, 3200, 0, 2000, 23, 4, 70, 0, 0, 0, 10, 1, 0)
(68, 'DoubleAxe', 1, 8, 1, 3, 3, 0, 3, 3, 0, 800, 0, 15, 0, 560, 1, 3300, 20, 5, 0, 0, 0, 0, 10, 1, 0)
(69, 'DoubleAxe+1', 1, 8, 1, 3, 3, 1, 3, 3, 1, 800, 0, 15, 0, 1200, 1, 3300, 20, 5, 40, 0, 0, 0, 10, 1, 0)
(70, 'DoubleAxe+2', 1, 8, 1, 3, 3, 2, 3, 3, 2, 800, 0, 15, 0, 4800, 0, 3300, 20, 5, 70, 0, 0, 0, 10, 1, 0)
(71, 'WarAxe', 1, 8, 1, 3, 5, 0, 3, 6, 0, 1000, 0, 15, 1, 700, 1, 4400, 21, 8, 0, 0, 0, 0, 10, 1, 0)
(72, 'WarAxe+1', 1, 8, 1, 3, 5, 1, 3, 6, 1, 1000, 0, 15, 1, 2000, 1, 4400, 21, 8, 60, 0, 0, 0, 10, 1, 0)
(73, 'WarAxe+2', 1, 8, 1, 3, 5, 2, 3, 6, 2, 1000, 0, 15, 1, 8000, 0, 4400, 21, 8, 70, 0, 0, 0, 10, 1, 0)
(74, '4BladeGoldenAxe', 1, 8, 1, 3, 6, 0, 3, 6, 0, 2000, 0, 15, 4, 52000, 0, 2000, 24, 6, 60, 0, 0, 0, 10, 1, 0)
(75, 'ShortBow', 1, 9, 3, 1, 6, 0, 1, 6, 0, 500, 0, 2, 0, 100, 1, 800, 40, 4, 0, 0, 5, 0, 6, 3, 0)
(76, 'LongBow', 1, 9, 3, 1, 7, 0, 1, 7, 0, 800, 0, 2, 1, 200, 1, 1200, 41, 5, 0, 0, 0, 5, 6, 3, 0)
(77, 'Arrow', 6, 0, 0, 1, 4, 0, 1, 4, 0, 1, 0, 6, 10, 1, 1, 10, 1, 3, 0, 0, 0, 0, 0, 4, 0)
(78, 'PoisonArrow', 6, 0, 0, 1, 8, 0, 1, 8, 0, 1, 0, 6, 10, 5, 0, 10, 1, 5, 0, 0, 0, 0, 0, 4, 0)
(79, 'WoodShield', 1, 7, 2, 8, 1, 1, 1, 1, 1, 300, 0, 3, 0, 100, 1, 800, 1, 0, 0, 0, 0, 0, 11, 5, 0)
(80, 'LeatherShield', 1, 7, 2, 10, 1, 1, 1, 1, 1, 300, 0, 3, 1, 150, 1, 1000, 2, 0, 0, 0, 0, 0, 11, 5, 0)
(81, 'TargeShield', 1, 7, 2, 13, 1, 1, 1, 1, 1, 500, 0, 3, 2, 250, 1, 1800, 3, 0, 0, 0, 0, 0, 11, 5, 0)
(82, 'ScootermShield', 1, 7, 2, 16, 1, 1, 1, 1, 1, 500, 0, 3, 3, 300, 1, 2000, 4, 0, 0, 0, 0, 0, 11, 5, 0)
(83, 'BlondeShield', 1, 7, 2, 18, 1, 1, 1, 1, 1, 500, 0, 3, 4, 450, 1, 2000, 5, 0, 0, 0, 0, 0, 11, 5, 0)
(84, 'IronShield', 1, 7, 2, 22, 1, 1, 1, 1, 1, 500, 0, 3, 5, 700, 1, 2500, 6, 0, 0, 0, -2, 0, 11, 5, 0)
(85, 'LagiShield', 1, 7, 2, 26, 1, 1, 1, 1, 1, 800, 0, 3, 6, 1300, 1, 3000, 7, 0, 0, 0, -4, 0, 11, 5, 0)
(86, 'KnightShield', 1, 7, 2, 30, 1, 1, 1, 1, 1, 800, 0, 3, 7, 1500, 1, 3200, 8, 0, 0, 0, -8, -5, 11, 5, 0)
(87, 'TowerShield', 1, 7, 2, 35, 1, 1, 1, 1, 1, 800, 0, 3, 8, 1800, 1, 4000, 9, 0, 0, 0, -10, -10, 11, 5, 0)
(88, 'GuildAdmissionTicket', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 5, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(89, 'GuildSecessionTicket', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 5, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(90, 'Gold', 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(91, 'RedPotion', 7, 0, 4, 2, 12, 10, 0, 0, 0, 1, 0, 6, 1, 10, 1, 30, -1, 0, 0, 0, 0, 0, -1, 21, 0)
(92, 'BigRedPotion', 7, 0, 4, 3, 8, 40, 0, 0, 0, 1, 0, 6, 2, 65, 1, 100, -1, 0, 0, 0, 0, 0, -1, 21, 0)
(93, 'BluePotion', 7, 0, 5, 2, 12, 10, 0, 0, 0, 1, 0, 6, 3, 10, 1, 30, -1, 0, 0, 0, 0, 0, -1, 21, 0)
(94, 'BigBluePotion', 7, 0, 5, 4, 8, 50, 0, 0, 0, 1, 0, 6, 4, 65, 1, 100, -1, 0, 0, 0, 0, 0, -1, 21, 0)
(95, 'GreenPotion', 7, 0, 6, 2, 12, 10, 0, 0, 0, 1, 0, 6, 5, 10, 1, 30, -1, 0, 0, 0, 0, 0, -1, 21, 0)
(96, 'BigGreenPotion', 7, 0, 6, 4, 8, 50, 0, 0, 0, 1, 0, 6, 6, 65, 1, 100, -1, 0, 0, 0, 0, 0, -1, 21, 0)
(97, 'DilutionPotion', 3, 0, 9, 23, 20, 0, 0, 0, 0, 1, 0, 6, 5, 200, 1, 30, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(98, 'Baguette', 7, 0, 7, 2, 8, 10, 0, 0, 0, 1, 0, 6, 8, 5, 1, 17, -1, 0, 0, 0, 0, 0, -1, 31, 0)
(99, 'Meat', 7, 0, 7, 4, 8, 10, 0, 0, 0, 1, 0, 6, 7, 10, 1, 52, -1, 0, 0, 0, 0, 0, -1, 31, 0)
(100, 'Fish', 7, 0, 7, 4, 8, 10, 0, 0, 0, 1, 0, 6, 11, 30, 1, 30, -1, 0, 0, 0, 0, 0, -1, 31, 0)
(101, 'RedFish', 7, 0, 7, 8, 4, 60, 0, 0, 0, 1, 0, 6, 14, 400, 0, 100, -1, 0, 0, 0, 0, 0, -1, 31, 0)
(102, 'GreenFish', 7, 0, 7, 8, 4, 40, 0, 0, 0, 1, 0, 6, 15, 200, 0, 100, -1, 0, 0, 0, 0, 0, -1, 31, 0)
(103, 'YellowFish', 7, 0, 7, 8, 4, 30, 0, 0, 0, 1, 0, 6, 16, 100, 0, 100, -1, 0, 0, 0, 0, 0, -1, 31, 0)
(104, 'Map', 9, 0, 10, 1, 0, 0, 0, 0, 0, 35, 0, 6, 9, 30, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(105, 'FishingRod', 8, 0, 0, 1, 8, 0, 0, 0, 0, 200, 0, 14, 0, 100, 1, 300, -1, 0, 0, 0, 0, 0, 1, 43, 0)
(106, 'PretendCorpseManual', 3, 0, 9, 19, 20, 0, 0, 0, 0, 0, 0, 6, 92, 100, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(107, 'ArcheryManual', 3, 0, 9, 6, 20, 0, 0, 0, 0, 0, 0, 6, 92, 100, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(108, 'ShieldManual', 3, 0, 9, 11, 20, 0, 0, 0, 0, 0, 0, 6, 92, 100, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(109, 'LongSwordManual', 3, 0, 9, 8, 20, 0, 0, 0, 0, 0, 0, 6, 92, 100, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(110, 'FencingManual', 3, 0, 9, 9, 20, 0, 0, 0, 0, 0, 0, 6, 92, 100, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(111, 'FishingManual', 3, 0, 9, 1, 20, 0, 0, 0, 0, 0, 0, 6, 92, 100, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(112, 'AxeManual', 3, 0, 9, 10, 20, 0, 0, 0, 0, 0, 0, 6, 92, 100, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(113, 'MagicResistManual', 3, 0, 9, 3, 20, 0, 0, 0, 0, 0, 0, 6, 92, 500, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(114, 'RecallScroll', 3, 0, 11, 1, 0, 0, 0, 0, 0, 1, 0, 6, 9, 120, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(115, 'InvisibilityScroll', 3, 0, 11, 2, 0, 0, 0, 0, 0, 1, 0, 6, 9, 560, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(116, 'DetectInviScroll', 3, 0, 11, 3, 0, 0, 0, 0, 0, 1, 0, 6, 9, 330, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(117, 'BleedingIslandTicket', 3, 0, 11, 4, 1, 0, 0, 0, 0, 1, 0, 6, 9, 100, 1, 1, -1, 0, 0, 0, 0, 0, -1, 42, 0)
(188, 'SnakeMeat', 7, 0, 7, 4, 8, 20, 0, 0, 0, 1, 0, 6, 17, 57, 0, 45, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(189, 'SnakeSkin', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 18, 175, 0, 20, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(190, 'SnakeTeeth', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 19, 55, 0, 5, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(191, 'SnakeTongue', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 20, 50, 0, 3, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(192, 'AntLeg', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 21, 32, 0, 17, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(193, 'AntFeeler', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 22, 34, 0, 10, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(194, 'CyclopsEye', 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 23, 170, 0, 330, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(195, 'CyclopsHandEdge', 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 24, 270, 0, 4000, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(196, 'CyclopsHeart', 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 25, 160, 0, 1230, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(197, 'CyclopsMeat', 7, 0, 7, 4, 8, 30, 0, 0, 0, 1, 0, 6, 26, 90, 0, 500, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(198, 'CyclopsLeather', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 27, 600, 0, 350, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(199, 'HelboundHeart', 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 28, 90, 0, 820, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(200, 'HelboundLeather', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 29, 320, 0, 200, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(201, 'HelboundTail', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 30, 70, 0, 250, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(202, 'HelboundTeeth', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 31, 70, 0, 130, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(203, 'HelboundClaw', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 32, 70, 0, 280, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(204, 'HelboundTongue', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 33, 75, 0, 150, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(205, 'LumpofClay', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 34, 95, 0, 230, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(206, 'OrcMeat', 7, 0, 7, 2, 4, 5, 0, 0, 0, 1, 0, 6, 35, 50, 0, 100, 1, 0, 0, 0, 0, 0, -1, 31, 0)
(207, 'OrcLeather', 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 36, 193, 0, 100, 1, 0, 0, 0, 0, 0, -1, 31, 0)
